90000   1   14.9488393334           .0008928302           .0298802643 .0172513786
90000   2   19.3343866666           4.2592228653           2.0637884739 1.1915288310
90000   3   23.4329016667           .0004684868           .0216445558 .0124964901
90000   4   24.4201196667           .0468798878           .2165176385 .1250065168
90000   1   25.2085913333           .0000922959           .0096070755 .0055466476
90000   2   50.2651290000           .0000354042           .0059501428 .0034353165
90000   3   75.0808086666           .0005171080           .0227400087 .0131289501
90000   4   98.9364843334           .0041863206           .0647017820 .0373555912
